Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW);nuclear_selected_MW;gen_reduced_MW;nuclear_gen_reduced_MW
44;Grand Est;2024-09-17;02:00;4137;264;5284;1763;0;923;-348;148;-3897;0;0;1763;0;8034;0.0;8034.0;5284.0
44;Grand Est;2024-09-17;03:00;3893;422;4850;1682;0;889;-346;148;-3750;0;0;1682;0;7645;0.0;7645.0;4850.0
44;Grand Est;2024-09-17;04:00;3821;497;4950;1670;0;900;-343;148;-4002;0;0;1670;0;7822;0.0;7822.0;4950.0
44;Grand Est;2024-09-17;05:00;3956;497;4753;1891;0;896;-340;147;-3882;0;0;1891;0;7844;0.0;7844.0;4753.0
44;Grand Est;2024-09-17;06:00;4346;495;5115;2078;0;874;0;146;-4362;0;0;2078;0;8708;0.0;8708.0;5115.0
44;Grand Est;2024-09-17;07:00;4617;495;5264;2263;1;1185;-1;147;-4741;0;0;2263;0;9354;0.0;9354.0;5264.0
44;Grand Est;2024-09-17;08:00;4872;512;6115;2340;80;1210;-1;141;-5524;0;0;2340;0;10397;0.0;10397.0;6115.0
44;Grand Est;2024-09-17;09:00;5092;524;6333;2190;255;1206;-1;133;-5548;0;0;2190;0;10640;0.0;10640.0;6333.0
44;Grand Est;2024-09-17;10:00;5115;527;6320;2372;425;1155;-1;133;-5815;0;0;2372;0;10931;0.0;10931.0;6320.0
44;Grand Est;2024-09-17;11:00;5293;523;6235;2515;508;1080;-1;132;-5700;0;0;2515;0;10992;0.0;10992.0;6235.0
44;Grand Est;2024-09-17;12:00;5320;523;6163;2418;513;1103;-1;133;-5532;0;0;2418;0;10852;0.0;10852.0;6163.0
44;Grand Est;2024-09-17;13:00;5226;615;6184;2209;608;1127;-1;136;-5653;0;0;2209;0;10878;0.0;10878.0;6184.0
44;Grand Est;2024-09-17;14:00;5045;618;6081;2073;756;1116;-1;152;-5751;0;0;2073;0;10795;0.0;10795.0;6081.0
44;Grand Est;2024-09-17;15:00;4984;501;5207;1915;728;848;-261;151;-4106;0;0;1915;0;9089;0.0;9089.0;5207.0
44;Grand Est;2024-09-17;16:00;4835;44;5263;2123;694;872;-353;154;-3962;0;0;2123;0;8797;0.0;8797.0;5263.0
44;Grand Est;2024-09-17;17:00;4762;44;5288;2315;420;858;-352;153;-3964;0;0;2315;0;8726;0.0;8726.0;5288.0
44;Grand Est;2024-09-17;18:00;4762;46;5324;2217;235;861;0;152;-4074;0;0;2217;0;8835;0.0;8835.0;5324.0
44;Grand Est;2024-09-17;19:00;4990;45;6000;1820;38;1194;-1;154;-4261;0;0;1820;0;9250;0.0;9250.0;6000.0
44;Grand Est;2024-09-17;20:00;4931;45;5973;1970;3;1229;-1;154;-4446;0;0;1970;0;9373;0.0;9373.0;5973.0
44;Grand Est;2024-09-17;21:00;4853;45;5905;2247;0;1160;-1;154;-4655;0;0;2247;0;9510;0.0;9510.0;5905.0
44;Grand Est;2024-09-17;22:00;4670;45;5986;2727;0;1137;-1;153;-5378;0;0;2727;0;10047;0.0;10047.0;5986.0
44;Grand Est;2024-09-17;23:00;4537;46;6038;2767;0;1182;-1;155;-5651;0;0;2767;0;10187;0.0;10187.0;6038.0
44;Grand Est;2024-10-04;00:00;4823;47;7547;1886;0;1270;0;146;-6070;0;0;1886;0;10896;0.0;10896.0;7547.0
44;Grand Est;2024-10-04;01:00;4557;47;7398;1836;0;1032;-271;145;-5628;0;0;1836;0;10187;0.0;10187.0;7398.0
44;Grand Est;2024-10-04;02:00;4427;47;7484;1640;0;1033;-350;148;-5577;0;0;1640;0;10002;0.0;10002.0;7484.0
44;Grand Est;2024-10-04;03:00;4364;47;7493;1427;0;1035;-348;147;-5438;0;0;1427;0;9801;0.0;9801.0;7493.0
44;Grand Est;2024-10-04;04:00;4242;45;7548;1257;0;1032;-346;147;-5441;0;0;1257;0;9683;0.0;9683.0;7548.0
44;Grand Est;2024-10-04;05:00;4260;258;7610;1104;0;1036;-343;146;-5550;0;0;1104;0;9811;0.0;9811.0;7610.0
44;Grand Est;2024-10-04;06:00;4669;802;7642;1097;0;1029;-1;145;-6045;0;0;1097;0;10714;0.0;10714.0;7642.0
44;Grand Est;2024-10-04;07:00;5004;1195;7707;1204;0;1337;0;144;-6582;0;0;1204;0;11587;0.0;11587.0;7707.0
44;Grand Est;2024-10-04;08:00;5143;1249;7785;1056;41;1379;0;138;-6504;0;0;1056;0;11648;0.0;11648.0;7785.0
44;Grand Est;2024-10-04;09:00;5278;1242;7759;732;239;1354;-6;139;-6181;0;0;732;0;11459;0.0;11459.0;7759.0
44;Grand Est;2024-10-04;10:00;5238;1232;7705;478;478;1234;-6;143;-6027;0;0;478;0;11264;0.0;11264.0;7705.0
44;Grand Est;2024-10-04;11:00;5359;1129;7549;428;666;1133;-6;146;-5684;0;0;428;0;11045;0.0;11045.0;7549.0
44;Grand Est;2024-10-04;12:00;5531;387;7579;387;744;1033;-6;146;-4739;0;0;387;0;10270;0.0;10270.0;7579.0
44;Grand Est;2024-10-04;13:00;5432;46;7372;333;838;1037;-185;147;-4152;0;0;333;0;9588;0.0;9588.0;7372.0
44;Grand Est;2024-10-04;14:00;5154;47;6397;373;629;1034;-184;146;-3292;0;0;373;0;8442;0.0;8442.0;6397.0
44;Grand Est;2024-10-04;15:00;5047;46;6319;361;562;1036;-184;147;-3247;0;0;361;0;8287;0.0;8287.0;6319.0
44;Grand Est;2024-10-04;16:00;4904;46;6273;322;345;1049;-178;140;-3090;0;0;322;0;7997;0.0;7997.0;6273.0
44;Grand Est;2024-10-04;17:00;4702;42;7135;300;241;1070;-2;134;-4216;0;0;300;0;8920;0.0;8920.0;7135.0
44;Grand Est;2024-10-04;18:00;4829;839;7227;205;78;1201;0;133;-4851;0;0;205;0;9683;0.0;9683.0;7227.0
44;Grand Est;2024-10-04;19:00;5078;1302;7279;213;0;1231;0;133;-5075;0;0;213;0;10158;0.0;10158.0;7279.0
44;Grand Est;2024-10-04;20:00;4893;1310;7273;243;0;1228;0;134;-5285;0;0;243;0;10188;0.0;10188.0;7273.0
44;Grand Est;2024-10-04;21:00;4824;1234;6493;361;0;1214;0;136;-4614;0;0;361;0;9438;0.0;9438.0;6493.0
44;Grand Est;2024-10-04;22:00;4653;1236;6455;475;0;1215;0;134;-4869;0;0;475;0;9515;0.0;9515.0;6455.0
44;Grand Est;2024-10-04;23:00;4656;1236;6417;549;0;1220;0;133;-4894;0;0;549;0;9555;0.0;9555.0;6417.0
44;Grand Est;2024-11-04;00:00;4420;988;7922;660;0;726;0;164;-6042;0;0;660;0;10460;0.0;10460.0;7922.0
44;Grand Est;2024-11-04;01:00;4148;564;7910;781;0;626;-6;160;-5884;0;0;781;0;10035;0.0;10035.0;7910.0
44;Grand Est;2024-11-04;02:00;4178;568;7919;769;0;631;-177;161;-5692;0;0;769;0;9871;0.0;9871.0;7919.0
44;Grand Est;2024-11-04;03:00;4110;561;7774;775;0;627;-177;161;-5610;0;0;775;0;9721;0.0;9721.0;7774.0
44;Grand Est;2024-11-04;04:00;3955;686;7686;792;0;626;-176;163;-5820;0;0;792;0;9777;0.0;9777.0;7686.0
44;Grand Est;2024-11-04;05:00;4113;770;7947;822;0;630;-175;162;-6044;0;0;822;0;10156;0.0;10156.0;7947.0
44;Grand Est;2024-11-04;06:00;4667;1177;8049;826;0;744;-175;159;-6115;0;0;826;0;10780;0.0;10780.0;8049.0
44;Grand Est;2024-11-04;07:00;5266;1696;8115;850;0;821;0;160;-6374;0;0;850;0;11642;0.0;11642.0;8115.0
44;Grand Est;2024-11-04;08:00;5273;1856;8109;830;36;813;0;161;-6531;0;0;830;0;11805;0.0;11805.0;8109.0
44;Grand Est;2024-11-04;09:00;5421;1775;8138;712;134;953;0;159;-6449;0;0;712;0;11871;0.0;11871.0;8138.0
44;Grand Est;2024-11-04;10:00;5523;1790;8139;588;185;824;0;159;-6162;0;0;588;0;11685;0.0;11685.0;8139.0
44;Grand Est;2024-11-04;11:00;5631;1383;8050;436;301;673;0;158;-5369;0;0;436;0;11001;0.0;11001.0;8050.0
44;Grand Est;2024-11-04;12:00;5705;1306;8032;456;321;627;0;157;-5193;0;0;456;0;10899;0.0;10899.0;8032.0
44;Grand Est;2024-11-04;13:00;5747;1320;8119;438;342;614;0;155;-5242;0;0;438;0;10988;0.0;10988.0;8119.0
44;Grand Est;2024-11-04;14:00;5418;1340;7977;407;296;661;0;151;-5412;0;0;407;0;10832;0.0;10832.0;7977.0
44;Grand Est;2024-11-04;15:00;5404;1354;8039;420;249;667;0;151;-5476;0;0;420;0;10880;0.0;10880.0;8039.0
44;Grand Est;2024-11-04;16:00;5271;1357;8057;569;125;752;0;153;-5741;0;0;569;0;11013;0.0;11013.0;8057.0
44;Grand Est;2024-11-04;17:00;5374;1734;8044;950;1;795;0;150;-6299;0;0;950;0;11674;0.0;11674.0;8044.0
44;Grand Est;2024-11-04;18:00;5693;1826;8036;1166;0;969;0;151;-6453;0;0;1166;0;12148;0.0;12148.0;8036.0
44;Grand Est;2024-11-04;19:00;5833;1754;8038;1246;0;966;0;152;-6321;0;0;1246;0;12156;0.0;12156.0;8038.0
44;Grand Est;2024-11-04;20:00;5606;1633;7980;1177;0;947;0;148;-6276;0;0;1177;0;11885;0.0;11885.0;7980.0
44;Grand Est;2024-11-04;21:00;5222;1711;8017;1071;0;813;0;145;-6534;0;0;1071;0;11757;0.0;11757.0;8017.0
44;Grand Est;2024-11-04;22:00;5048;1698;8029;1009;0;786;0;152;-6625;0;0;1009;0;11674;0.0;11674.0;8029.0
44;Grand Est;2024-11-04;23:00;5119;1769;8054;761;0;703;0;151;-6318;0;0;761;0;11438;0.0;11438.0;8054.0
44;Grand Est;2024-12-02;00:00;5458;204;8239;1095;0;908;-1;150;-5138;0;0;1095;0;10595;0.0;10595.0;8239.0
44;Grand Est;2024-12-02;01:00;5113;174;8103;1020;0;834;-179;149;-4983;0;0;1020;0;10101;0.0;10101.0;8103.0
44;Grand Est;2024-12-02;02:00;5092;174;8257;1025;0;839;-178;148;-5176;0;0;1025;0;10265;0.0;10265.0;8257.0
44;Grand Est;2024-12-02;03:00;4968;174;8113;1007;0;840;-178;146;-5131;0;0;1007;0;10102;0.0;10102.0;8113.0
44;Grand Est;2024-12-02;04:00;4805;174;8081;1084;0;817;-177;148;-5321;0;0;1084;0;10127;0.0;10127.0;8081.0
44;Grand Est;2024-12-02;05:00;4886;157;8149;1032;0;783;-177;148;-5206;0;0;1032;0;10092;0.0;10092.0;8149.0
44;Grand Est;2024-12-02;06:00;5418;221;8161;1193;0;856;-176;147;-4986;0;0;1193;0;10402;0.0;10402.0;8161.0
44;Grand Est;2024-12-02;07:00;5792;531;8271;1398;0;903;-62;145;-5399;0;0;1398;0;11186;0.0;11186.0;8271.0
44;Grand Est;2024-12-02;08:00;6016;1017;8263;1654;2;1037;-1;148;-6103;0;0;1654;0;12120;0.0;12120.0;8263.0
44;Grand Est;2024-12-02;09:00;6053;1815;8334;1748;46;871;-1;147;-6903;0;0;1748;0;12960;0.0;12960.0;8334.0
44;Grand Est;2024-12-02;10:00;6170;1894;8345;1559;90;921;-1;149;-6787;0;0;1559;0;12957;0.0;12957.0;8345.0
44;Grand Est;2024-12-02;11:00;6343;1804;8345;1562;164;907;0;149;-6585;0;0;1562;0;12931;0.0;12931.0;8345.0
44;Grand Est;2024-12-02;12:00;6236;1529;8345;1441;226;894;0;143;-6340;0;0;1441;0;12578;0.0;12578.0;8345.0
44;Grand Est;2024-12-02;13:00;6260;1394;8334;1415;239;879;0;142;-6139;0;0;1415;0;12403;0.0;12403.0;8334.0
44;Grand Est;2024-12-02;14:00;5991;1434;8207;1514;157;871;0;149;-6336;0;0;1514;0;12332;0.0;12332.0;8207.0
44;Grand Est;2024-12-02;15:00;5873;1405;8196;1567;127;874;0;147;-6431;0;0;1567;0;12316;0.0;12316.0;8196.0
44;Grand Est;2024-12-02;16:00;5749;1812;8247;1619;23;962;0;146;-7067;0;0;1619;0;12809;0.0;12809.0;8247.0
44;Grand Est;2024-12-02;17:00;5887;1918;8312;1684;0;974;-1;149;-7147;0;0;1684;0;13036;0.0;13036.0;8312.0
44;Grand Est;2024-12-02;18:00;6086;1900;8339;1795;0;1002;0;150;-7099;0;0;1795;0;13186;0.0;13186.0;8339.0
44;Grand Est;2024-12-02;19:00;6196;1904;8470;1675;0;1130;-1;151;-7135;0;0;1675;0;13329;0.0;13329.0;8470.0
44;Grand Est;2024-12-02;20:00;6050;1746;8430;1679;0;1111;-1;152;-7069;0;0;1679;0;13117;0.0;13117.0;8430.0
44;Grand Est;2024-12-02;21:00;5680;1403;8438;1713;0;1167;-1;152;-7191;0;0;1713;0;12872;0.0;12872.0;8438.0
44;Grand Est;2024-12-02;22:00;5454;1426;8500;1725;0;968;0;151;-7318;0;0;1725;0;12770;0.0;12770.0;8500.0
44;Grand Est;2024-12-02;23:00;5418;1030;8549;1736;0;1017;0;151;-7064;0;0;1736;0;12483;0.0;12483.0;8549.0
52;Pays de la Loire;2024-01-18;00:00;3769;572;0;1129;0;3;0;58;2007;0;0;803;326;1762;0.0;1762.0;0.0
52;Pays de la Loire;2024-01-18;01:00;3639;578;0;1112;0;2;0;54;1892;0;0;754;358;1746;0.0;1746.0;0.0
52;Pays de la Loire;2024-01-18;02:00;3693;579;0;1115;0;2;0;56;1941;0;0;756;358;1752;0.0;1752.0;0.0
52;Pays de la Loire;2024-01-18;03:00;3582;579;0;1132;0;2;0;56;1813;0;0;774;358;1769;0.0;1769.0;0.0
52;Pays de la Loire;2024-01-18;04:00;3574;580;0;1105;0;2;0;56;1831;0;0;746;359;1743;0.0;1743.0;0.0
52;Pays de la Loire;2024-01-18;05:00;3693;576;0;1068;0;2;0;55;1992;0;0;709;358;1701;0.0;1701.0;0.0
52;Pays de la Loire;2024-01-18;06:00;4040;588;0;992;0;2;0;54;2404;0;0;635;357;1636;0.0;1636.0;0.0
52;Pays de la Loire;2024-01-18;07:00;4520;591;0;922;0;2;0;53;2951;0;0;569;354;1568;0.0;1568.0;0.0
52;Pays de la Loire;2024-01-18;08:00;4823;596;0;814;0;2;0;54;3358;0;0;482;332;1466;0.0;1466.0;0.0
52;Pays de la Loire;2024-01-18;09:00;4832;591;0;771;20;2;0;55;3395;0;0;438;333;1439;0.0;1439.0;0.0
52;Pays de la Loire;2024-01-18;10:00;4806;591;0;774;66;2;0;54;3320;0;0;425;349;1487;0.0;1487.0;0.0
52;Pays de la Loire;2024-01-18;11:00;4737;591;0;705;183;1;0;55;3202;0;0;354;351;1535;0.0;1535.0;0.0
52;Pays de la Loire;2024-01-18;12:00;4655;593;0;613;294;1;0;53;3101;0;0;344;269;1554;0.0;1554.0;0.0
52;Pays de la Loire;2024-01-18;13:00;4517;595;0;635;337;1;0;55;2894;0;0;309;326;1623;0.0;1623.0;0.0
52;Pays de la Loire;2024-01-18;14:00;4367;596;0;677;399;1;0;52;2643;0;0;360;317;1725;0.0;1725.0;0.0
52;Pays de la Loire;2024-01-18;15:00;4352;602;0;541;312;1;0;54;2842;0;0;380;161;1510;0.0;1510.0;0.0
52;Pays de la Loire;2024-01-18;16:00;4294;597;0;535;191;1;0;54;2917;0;0;312;222;1378;0.0;1378.0;0.0
52;Pays de la Loire;2024-01-18;17:00;4320;558;0;423;25;1;0;54;3259;0;0;248;175;1061;0.0;1061.0;0.0
52;Pays de la Loire;2024-01-18;18:00;4755;558;0;401;0;1;0;54;3742;0;0;263;139;1014;0.0;1014.0;0.0
52;Pays de la Loire;2024-01-18;19:00;4949;561;0;488;0;1;0;55;3845;0;0;295;193;1105;0.0;1105.0;0.0
52;Pays de la Loire;2024-01-18;20:00;4758;570;0;533;0;1;0;54;3600;0;0;310;222;1158;0.0;1158.0;0.0
52;Pays de la Loire;2024-01-18;21:00;4458;600;0;407;0;1;0;55;3395;0;0;277;130;1063;0.0;1063.0;0.0
52;Pays de la Loire;2024-01-18;22:00;4325;599;0;228;0;1;0;54;3444;0;0;172;56;882;0.0;882.0;0.0
52;Pays de la Loire;2024-01-18;23:00;4645;598;0;175;0;1;0;51;3820;0;0;145;30;825;0.0;825.0;0.0
52;Pays de la Loire;2024-02-04;00:00;3111;155;0;19;0;5;0;57;2875;0;0;21;0;236;0.0;236.0;0.0
52;Pays de la Loire;2024-02-04;01:00;2916;155;0;24;0;5;0;56;2676;0;0;26;0;240;0.0;240.0;0.0
52;Pays de la Loire;2024-02-04;02:00;2880;155;0;25;0;5;0;56;2639;0;0;28;0;241;0.0;241.0;0.0
52;Pays de la Loire;2024-02-04;03:00;2701;154;0;29;0;5;0;56;2456;0;0;31;0;244;0.0;244.0;0.0
52;Pays de la Loire;2024-02-04;04:00;2484;155;0;35;0;5;0;56;2233;0;0;38;0;251;0.0;251.0;0.0
52;Pays de la Loire;2024-02-04;05:00;2419;155;0;46;0;5;0;56;2157;0;0;49;0;262;0.0;262.0;0.0
52;Pays de la Loire;2024-02-04;06:00;2515;154;0;43;0;5;0;56;2257;0;0;46;0;258;0.0;258.0;0.0
52;Pays de la Loire;2024-02-04;07:00;2627;155;0;45;0;5;0;56;2366;0;0;44;1;261;0.0;261.0;0.0
52;Pays de la Loire;2024-02-04;08:00;2656;155;0;34;0;5;0;56;2406;0;0;34;0;250;0.0;250.0;0.0
52;Pays de la Loire;2024-02-04;09:00;2751;155;0;21;13;4;0;57;2501;0;0;24;0;250;0.0;250.0;0.0
52;Pays de la Loire;2024-02-04;10:00;2892;155;0;23;51;5;0;56;2602;0;0;25;0;290;0.0;290.0;0.0
52;Pays de la Loire;2024-02-04;11:00;3003;155;0;25;87;5;0;57;2674;0;0;28;0;329;0.0;329.0;0.0
52;Pays de la Loire;2024-02-04;12:00;3127;155;0;26;116;5;0;58;2767;0;0;29;0;360;0.0;360.0;0.0
52;Pays de la Loire;2024-02-04;13:00;3125;155;0;31;127;5;0;58;2750;0;0;34;0;376;0.0;376.0;0.0
52;Pays de la Loire;2024-02-04;14:00;2912;155;0;37;135;5;0;57;2522;0;0;39;0;389;0.0;389.0;0.0
52;Pays de la Loire;2024-02-04;15:00;2848;155;0;49;116;5;0;58;2466;0;0;48;1;383;0.0;383.0;0.0
52;Pays de la Loire;2024-02-04;16:00;2815;155;0;51;78;5;0;58;2470;0;0;51;0;347;0.0;347.0;0.0
52;Pays de la Loire;2024-02-04;17:00;2802;155;0;49;20;5;0;57;2515;0;0;47;2;286;0.0;286.0;0.0
52;Pays de la Loire;2024-02-04;18:00;3105;155;0;36;0;5;0;58;2851;0;0;33;3;254;0.0;254.0;0.0
52;Pays de la Loire;2024-02-04;19:00;3345;155;0;30;0;5;0;58;3097;0;0;29;0;248;0.0;248.0;0.0
52;Pays de la Loire;2024-02-04;20:00;3167;155;0;31;0;5;0;58;2919;0;0;32;0;249;0.0;249.0;0.0
52;Pays de la Loire;2024-02-04;21:00;3005;155;0;23;0;5;0;58;2764;0;0;25;0;241;0.0;241.0;0.0
52;Pays de la Loire;2024-02-04;22:00;2883;155;0;22;0;5;0;57;2644;0;0;25;0;239;0.0;239.0;0.0
52;Pays de la Loire;2024-02-04;23:00;3250;155;0;24;0;5;0;57;3009;0;0;27;0;241;0.0;241.0;0.0
52;Pays de la Loire;2024-03-12;00:00;3366;564;0;395;0;5;0;54;2348;0;0;311;84;1018;0.0;1018.0;0.0
52;Pays de la Loire;2024-03-12;01:00;3191;568;0;398;0;5;0;54;2167;0;0;313;84;1025;0.0;1025.0;0.0
52;Pays de la Loire;2024-03-12;02:00;3231;568;0;377;0;5;0;53;2228;0;0;285;92;1003;0.0;1003.0;0.0
52;Pays de la Loire;2024-03-12;03:00;3017;567;0;373;0;5;0;54;2017;0;0;259;114;999;0.0;999.0;0.0
52;Pays de la Loire;2024-03-12;04:00;2902;566;0;385;0;5;0;55;1892;0;0;267;118;1011;0.0;1011.0;0.0
52;Pays de la Loire;2024-03-12;05:00;3033;565;0;412;0;5;0;54;1997;0;0;284;128;1036;0.0;1036.0;0.0
52;Pays de la Loire;2024-03-12;06:00;3419;564;0;449;0;5;0;54;2347;0;0;327;122;1072;0.0;1072.0;0.0
52;Pays de la Loire;2024-03-12;07:00;3795;477;0;609;0;5;0;55;2649;0;0;368;241;1146;0.0;1146.0;0.0
52;Pays de la Loire;2024-03-12;08:00;3853;576;0;687;49;5;0;54;2482;0;0;381;306;1371;0.0;1371.0;0.0
52;Pays de la Loire;2024-03-12;09:00;3877;575;0;673;93;5;0;53;2478;0;0;358;315;1399;0.0;1399.0;0.0
52;Pays de la Loire;2024-03-12;10:00;3850;559;0;591;157;5;0;54;2485;0;0;332;259;1366;0.0;1366.0;0.0
52;Pays de la Loire;2024-03-12;11:00;3778;427;0;595;203;5;0;53;2495;0;0;341;253;1283;0.0;1283.0;0.0
52;Pays de la Loire;2024-03-12;12:00;3707;528;0;581;249;5;0;55;2289;0;0;351;229;1418;0.0;1418.0;0.0
52;Pays de la Loire;2024-03-12;13:00;3679;570;0;651;347;5;0;57;2047;0;0;415;237;1630;0.0;1630.0;0.0
52;Pays de la Loire;2024-03-12;14:00;3510;571;0;709;365;5;0;54;1806;0;0;479;230;1704;0.0;1704.0;0.0
52;Pays de la Loire;2024-03-12;15:00;3372;565;0;773;354;5;0;55;1620;0;0;508;265;1752;0.0;1752.0;0.0
52;Pays de la Loire;2024-03-12;16:00;3381;553;0;752;306;5;0;56;1708;0;0;564;188;1672;0.0;1672.0;0.0
52;Pays de la Loire;2024-03-12;17:00;3204;337;0;771;145;5;0;56;1891;0;0;506;265;1314;0.0;1314.0;0.0
52;Pays de la Loire;2024-03-12;18:00;3325;459;0;721;46;5;0;57;2037;0;0;461;260;1288;0.0;1288.0;0.0
52;Pays de la Loire;2024-03-12;19:00;3672;572;0;553;0;5;0;57;2485;0;0;394;159;1187;0.0;1187.0;0.0
52;Pays de la Loire;2024-03-12;20:00;3555;573;0;501;0;5;0;58;2419;0;0;355;146;1137;0.0;1137.0;0.0
52;Pays de la Loire;2024-03-12;21:00;3237;560;0;446;0;5;0;57;2168;0;0;321;125;1068;0.0;1068.0;0.0
52;Pays de la Loire;2024-03-12;22:00;3054;411;0;331;0;5;0;56;2250;0;0;227;104;803;0.0;803.0;0.0
52;Pays de la Loire;2024-03-12;23:00;3350;421;0;312;0;5;0;56;2556;0;0;215;97;794;0.0;794.0;0.0
52;Pays de la Loire;2024-06-12;00:00;2622;0;0;615;0;4;0;45;1962;0;0;382;233;664;0.0;664.0;0.0
52;Pays de la Loire;2024-06-12;01:00;2344;0;0;523;0;4;0;45;1776;0;0;321;201;572;0.0;572.0;0.0
52;Pays de la Loire;2024-06-12;02:00;2300;0;0;396;0;4;0;47;1858;0;0;229;167;447;0.0;447.0;0.0
52;Pays de la Loire;2024-06-12;03:00;2062;0;0;330;0;2;0;52;1683;0;0;186;143;384;0.0;384.0;0.0
52;Pays de la Loire;2024-06-12;04:00;1998;0;0;237;0;3;0;52;1712;0;0;142;94;292;0.0;292.0;0.0
52;Pays de la Loire;2024-06-12;05:00;2110;0;0;211;0;3;0;49;1850;0;0;132;80;263;0.0;263.0;0.0
52;Pays de la Loire;2024-06-12;06:00;2306;0;0;209;4;3;0;50;2043;0;0;134;75;266;0.0;266.0;0.0
52;Pays de la Loire;2024-06-12;07:00;2606;0;0;209;68;3;0;50;2280;0;0;131;78;330;0.0;330.0;0.0
52;Pays de la Loire;2024-06-12;08:00;2758;2;0;92;236;2;0;48;2379;0;0;45;47;380;0.0;380.0;0.0
52;Pays de la Loire;2024-06-12;09:00;2870;2;0;23;481;2;0;47;2315;0;0;13;10;555;0.0;555.0;0.0
52;Pays de la Loire;2024-06-12;10:00;2909;2;0;18;692;2;0;46;2148;0;0;21;0;760;0.0;760.0;0.0
52;Pays de la Loire;2024-06-12;11:00;2956;2;0;26;778;3;0;48;2100;0;0;30;0;857;0.0;857.0;0.0
52;Pays de la Loire;2024-06-12;12:00;3044;3;0;34;773;3;0;48;2183;0;0;37;0;861;0.0;861.0;0.0
52;Pays de la Loire;2024-06-12;13:00;3088;2;0;35;800;3;0;48;2200;0;0;38;0;888;0.0;888.0;0.0
52;Pays de la Loire;2024-06-12;14:00;2927;2;0;34;759;3;0;47;2083;0;0;35;0;845;0.0;845.0;0.0
52;Pays de la Loire;2024-06-12;15:00;2829;2;0;99;715;3;0;48;1962;0;0;64;36;867;0.0;867.0;0.0
52;Pays de la Loire;2024-06-12;16:00;2747;2;0;121;693;3;0;49;1878;0;0;76;45;868;0.0;868.0;0.0
52;Pays de la Loire;2024-06-12;17:00;2652;2;0;143;651;3;0;53;1800;0;0;89;53;852;0.0;852.0;0.0
52;Pays de la Loire;2024-06-12;18:00;2655;2;0;274;498;3;0;55;1823;0;0;126;148;832;0.0;832.0;0.0
52;Pays de la Loire;2024-06-12;19:00;2734;2;0;325;417;3;0;58;1929;0;0;148;177;805;0.0;805.0;0.0
52;Pays de la Loire;2024-06-12;20:00;2697;2;0;302;233;3;0;61;2095;0;0;158;144;601;0.0;601.0;0.0
52;Pays de la Loire;2024-06-12;21:00;2446;0;0;227;81;3;0;61;2079;0;0;126;100;372;0.0;372.0;0.0
52;Pays de la Loire;2024-06-12;22:00;2487;0;0;142;0;3;0;60;2286;0;0;88;54;205;0.0;205.0;0.0
52;Pays de la Loire;2024-06-12;23:00;2820;0;0;170;0;3;0;60;2592;0;0;113;57;233;0.0;233.0;0.0
52;Pays de la Loire;2024-06-22;00:00;2480;0;0;540;0;5;0;60;1884;0;0;266;274;605;0.0;605.0;0.0
52;Pays de la Loire;2024-06-22;01:00;2194;0;0;621;0;5;0;59;1518;0;0;282;339;685;0.0;685.0;0.0
52;Pays de la Loire;2024-06-22;02:00;2160;0;0;669;0;5;0;56;1439;0;0;312;357;730;0.0;730.0;0.0
52;Pays de la Loire;2024-06-22;03:00;1916;0;0;738;0;4;0;51;1130;0;0;373;365;793;0.0;793.0;0.0
52;Pays de la Loire;2024-06-22;04:00;1798;0;0;771;0;4;0;55;977;0;0;426;344;830;0.0;830.0;0.0
52;Pays de la Loire;2024-06-22;05:00;1754;0;0;667;0;4;0;59;1032;0;0;363;304;730;0.0;730.0;0.0
52;Pays de la Loire;2024-06-22;06:00;1710;0;0;503;1;5;0;56;1154;0;0;320;183;565;0.0;565.0;0.0
52;Pays de la Loire;2024-06-22;07:00;1803;0;0;404;47;5;0;60;1296;0;0;276;127;516;0.0;516.0;0.0
52;Pays de la Loire;2024-06-22;08:00;1998;0;0;283;158;5;0;60;1500;0;0;218;65;506;0.0;506.0;0.0
52;Pays de la Loire;2024-06-22;09:00;2141;0;0;257;343;5;0;59;1486;0;0;209;48;664;0.0;664.0;0.0
52;Pays de la Loire;2024-06-22;10:00;2247;0;0;272;530;5;0;60;1388;0;0;215;57;867;0.0;867.0;0.0
52;Pays de la Loire;2024-06-22;11:00;2278;0;0;284;610;4;0;62;1324;0;0;213;71;960;0.0;960.0;0.0
52;Pays de la Loire;2024-06-22;12:00;2412;0;0;284;606;4;0;60;1463;0;0;233;50;954;0.0;954.0;0.0
52;Pays de la Loire;2024-06-22;13:00;2493;0;0;296;633;5;0;61;1504;0;0;244;52;995;0.0;995.0;0.0
52;Pays de la Loire;2024-06-22;14:00;2260;0;0;268;686;5;0;60;1246;0;0;209;59;1019;0.0;1019.0;0.0
52;Pays de la Loire;2024-06-22;15:00;2153;0;0;306;747;5;0;60;1041;0;0;208;98;1118;0.0;1118.0;0.0
52;Pays de la Loire;2024-06-22;16:00;2099;0;0;365;762;3;0;61;913;0;0;184;181;1191;0.0;1191.0;0.0
