,code_insee,nom_standard_majuscule,reg_code,reg_nom,latitude_centre,longitude_centre
17683,49374,VILLEBERNIER,52,Pays de la Loire,47.262,-0.021
17684,49377,RIVES-DU-LOIR-EN-ANJOU,52,Pays de la Loire,47.549,-0.447
17685,49378,VIVY,52,Pays de la Loire,47.323,-0.067
17686,49381,YZERNAY,52,Pays de la Loire,47.034,-0.697
17687,50002,AGNEAUX,28,Normandie,49.116,-1.13
17688,50003,AGON-COUTAINVILLE,28,Normandie,49.039,-1.581
17689,50004,AIREL,28,Normandie,49.212,-1.08
17690,50006,AMIGNY,28,Normandie,49.157,-1.185
17691,50008,ANCTOVILLE-SUR-BOSCQ,28,Normandie,48.846,-1.528
17692,50013,ANNEVILLE-EN-SAIRE,28,Normandie,49.636,-1.286
17693,50016,APPEVILLE,28,Normandie,49.327,-1.336
17694,50019,AUCEY-LA-PLAINE,28,Normandie,48.526,-1.475
17695,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,49.417,-1.227
17696,50022,AUMEVILLE-LESTRE,28,Normandie,49.539,-1.322
17697,50023,AUVERS,28,Normandie,49.3,-1.324
17698,50024,AUXAIS,28,Normandie,49.215,-1.306
17699,50025,AVRANCHES,28,Normandie,48.688,-1.357
17700,50026,AZEVILLE,28,Normandie,49.457,-1.313
17701,50027,BACILLY,28,Normandie,48.704,-1.433
17702,50028,LA BALEINE,28,Normandie,48.924,-1.302
17703,50029,BARENTON,28,Normandie,48.608,-0.831
17704,50030,BARFLEUR,28,Normandie,49.669,-1.263
17705,50031,BARNEVILLE-CARTERET,28,Normandie,49.38,-1.77
17706,50032,LA BARRE-DE-SEMILLY,28,Normandie,49.106,-1.018
17707,50033,BAUBIGNY,28,Normandie,49.428,-1.806
17708,50034,BAUDRE,28,Normandie,49.088,-1.07
17709,50036,BAUPTE,28,Normandie,49.31,-1.368
17710,50038,BEAUCHAMPS,28,Normandie,48.837,-1.366
17711,50039,BEAUCOUDRAY,28,Normandie,48.961,-1.142
17712,50040,BEAUFICEL,28,Normandie,48.742,-0.962
17713,50041,LA HAGUE,28,Normandie,49.663,-1.843
17714,50042,BEAUVOIR,28,Normandie,48.604,-1.528
17715,50044,BELVAL,28,Normandie,49.061,-1.355
17716,50045,BENOÎTVILLE,28,Normandie,49.529,-1.776
17717,50046,BÉRIGNY,28,Normandie,49.137,-0.947
17718,50048,BESLON,28,Normandie,48.858,-1.158
17719,50049,BESNEVILLE,28,Normandie,49.377,-1.627
17720,50050,BEUVRIGNY,28,Normandie,48.966,-1.004
17721,50052,BEUZEVILLE-LA-BASTILLE,28,Normandie,49.353,-1.365
17722,50054,BIÉVILLE,28,Normandie,49.074,-0.889
17723,50055,BINIVILLE,28,Normandie,49.43,-1.487
17724,50058,BLAINVILLE-SUR-MER,28,Normandie,49.073,-1.572
17725,50059,BLOSVILLE,28,Normandie,49.372,-1.288
17726,50060,LA BLOUTIÈRE,28,Normandie,48.87,-1.248
17727,50062,BOISYVON,28,Normandie,48.807,-1.128
17728,50064,LA BONNEVILLE,28,Normandie,49.392,-1.459
17729,50066,JULLOUVILLE,28,Normandie,48.764,-1.527
17730,50069,BOURGUENOLLES,28,Normandie,48.794,-1.287
17731,50070,BOUTTEVILLE,28,Normandie,49.391,-1.256
17732,50072,BRAINVILLE,28,Normandie,49.082,-1.5
17733,50074,BRÉCEY,28,Normandie,48.725,-1.173
17734,50076,BRÉHAL,28,Normandie,48.899,-1.533
17735,50077,BRETTEVILLE,28,Normandie,49.65,-1.508
17736,50078,BRETTEVILLE-SUR-AY,28,Normandie,49.257,-1.629
17737,50079,BREUVILLE,28,Normandie,49.538,-1.67
17738,50081,BRÉVILLE-SUR-MER,28,Normandie,48.87,-1.559
17739,50082,BRICQUEBEC-EN-COTENTIN,28,Normandie,49.47,-1.633
17740,50083,BRICQUEBOSQ,28,Normandie,49.536,-1.718
17741,50084,BRICQUEVILLE-LA-BLOUETTE,28,Normandie,49.038,-1.479
17742,50085,BRICQUEVILLE-SUR-MER,28,Normandie,48.918,-1.514
17743,50086,BRILLEVAST,28,Normandie,49.625,-1.413
17744,50087,BRIX,28,Normandie,49.553,-1.574
17745,50088,BROUAINS,28,Normandie,48.721,-0.967
17746,50090,BUAIS-LES-MONTS,28,Normandie,48.519,-0.971
17747,50092,CAMBERNON,28,Normandie,49.087,-1.381
17748,50093,CAMETOURS,28,Normandie,49.071,-1.284
17749,50094,CAMPROND,28,Normandie,49.086,-1.339
17750,50095,CANISY,28,Normandie,49.08,-1.18
17751,50096,CANTELOUP,28,Normandie,49.64,-1.36
17752,50097,CANVILLE-LA-ROCQUE,28,Normandie,49.347,-1.636
17753,50098,CARANTILLY,28,Normandie,49.066,-1.25
17754,50099,CARENTAN-LES-MARAIS,28,Normandie,49.296,-1.256
17755,50101,CARNEVILLE,28,Normandie,49.659,-1.448
17756,50102,CAROLLES,28,Normandie,48.749,-1.56
17757,50105,CATTEVILLE,28,Normandie,49.355,-1.566
17758,50106,CAVIGNY,28,Normandie,49.191,-1.122
17759,50108,CÉAUX,28,Normandie,48.63,-1.385
17760,50109,CÉRENCES,28,Normandie,48.911,-1.438
17761,50110,CERISY-LA-FORÊT,28,Normandie,49.192,-0.938
17762,50111,CERISY-LA-SALLE,28,Normandie,49.036,-1.271
17763,50112,LA CHAISE-BAUDOUIN,28,Normandie,48.765,-1.238
17764,50115,LE GRIPPON,28,Normandie,48.772,-1.401
17765,50117,CHAMPEAUX,28,Normandie,48.738,-1.529
17766,50118,CHAMPREPUS,28,Normandie,48.834,-1.316
17767,50120,CHANTELOUP,28,Normandie,48.893,-1.483
17768,50121,LA CHAPELLE-CÉCELIN,28,Normandie,48.808,-1.168
17769,50124,LA CHAPELLE-URÉE,28,Normandie,48.664,-1.149
17770,50126,CHAVOY,28,Normandie,48.736,-1.334
17771,50129,CHERBOURG-EN-COTENTIN,28,Normandie,49.633,-1.634
17772,50130,CHÉRENCÉ-LE-HÉRON,28,Normandie,48.799,-1.202
17773,50135,CLITOURPS,28,Normandie,49.651,-1.371
17774,50137,LA COLOMBE,28,Normandie,48.876,-1.195
17775,50138,COLOMBY,28,Normandie,49.454,-1.489
17776,50139,CONDÉ-SUR-VIRE,28,Normandie,49.054,-1.024
17777,50142,VICQ-SUR-MER,28,Normandie,49.692,-1.4
17778,50143,COUDEVILLE-SUR-MER,28,Normandie,48.874,-1.524
17779,50144,COULOUVRAY-BOISBENÂTRE,28,Normandie,48.782,-1.105
17780,50145,COURCY,28,Normandie,49.051,-1.389
17781,50146,COURTILS,28,Normandie,48.628,-1.423
17782,50147,COUTANCES,28,Normandie,49.057,-1.444
17783,50148,COUVAINS,28,Normandie,49.162,-1.008
17784,50149,COUVILLE,28,Normandie,49.558,-1.682
17785,50150,CRASVILLE,28,Normandie,49.554,-1.332
17786,50151,CRÉANCES,28,Normandie,49.2,-1.562
17787,50152,LES CRESNAYS,28,Normandie,48.709,-1.114
17788,50155,CROLLON,28,Normandie,48.582,-1.381
17789,50156,CROSVILLE-SUR-DOUVE,28,Normandie,49.386,-1.476
17790,50158,CUVES,28,Normandie,48.729,-1.098
17791,50159,DANGY,28,Normandie,49.029,-1.222
17792,50161,LE DÉZERT,28,Normandie,49.209,-1.163
17793,50162,DIGOSVILLE,28,Normandie,49.629,-1.528
17794,50164,DOMJEAN,28,Normandie,48.991,-1.034
17795,50165,DONVILLE-LES-BAINS,28,Normandie,48.851,-1.573
17796,50166,DOVILLE,28,Normandie,49.337,-1.548
17797,50167,DRAGEY-RONTHON,28,Normandie,48.717,-1.488
17798,50168,DUCEY-LES CHÉRIS,28,Normandie,48.613,-1.279
17799,50169,ÉCAUSSEVILLE,28,Normandie,49.46,-1.383
17800,50172,ÉMONDEVILLE,28,Normandie,49.46,-1.338
17801,50174,ÉQUILLY,28,Normandie,48.833,-1.382
17802,50175,ÉROUDEVILLE,28,Normandie,49.474,-1.396
17803,50176,L'ÉTANG-BERTRAND,28,Normandie,49.472,-1.571
17804,50177,ÉTIENVILLE,28,Normandie,49.385,-1.436
17805,50178,FERMANVILLE,28,Normandie,49.681,-1.454
17806,50181,FEUGÈRES,28,Normandie,49.149,-1.317
17807,50182,LA FEUILLIE,28,Normandie,49.17,-1.492
17808,50183,FIERVILLE-LES-MINES,28,Normandie,49.396,-1.666
17809,50184,FLAMANVILLE,28,Normandie,49.531,-1.868
17810,50185,FLEURY,28,Normandie,48.849,-1.264
17811,50186,FLOTTEMANVILLE,28,Normandie,49.476,-1.452
17812,50188,FOLLIGNY,28,Normandie,48.82,-1.418
17813,50190,FONTENAY-SUR-MER,28,Normandie,49.494,-1.309
17814,50192,FOURNEAUX,28,Normandie,48.966,-1.042
17815,50193,LE FRESNE-PORET,28,Normandie,48.708,-0.821
17816,50194,FRESVILLE,28,Normandie,49.441,-1.353
17817,50195,GATHEMO,28,Normandie,48.769,-0.964
17818,50196,GATTEVILLE-LE-PHARE,28,Normandie,49.68,-1.29
17819,50197,GAVRAY-SUR-SIENNE,28,Normandie,48.902,-1.329
17820,50198,GEFFOSSES,28,Normandie,49.129,-1.551
17821,50199,GENÊTS,28,Normandie,48.689,-1.474
17822,50200,GER,28,Normandie,48.672,-0.803
17823,50205,LA GODEFROY,28,Normandie,48.691,-1.284
17824,50207,GOLLEVILLE,28,Normandie,49.439,-1.514
17825,50208,GONFREVILLE,28,Normandie,49.231,-1.403
17826,50209,GONNEVILLE-LE THEIL,28,Normandie,49.632,-1.473
17827,50210,GORGES,28,Normandie,49.264,-1.39
17828,50214,GOUVETS,28,Normandie,48.928,-1.094
17829,50215,GOUVILLE-SUR-MER,28,Normandie,49.098,-1.579
17830,50216,GRAIGNES-MESNIL-ANGOT,28,Normandie,49.238,-1.2
17831,50217,LE GRAND-CELLAND,28,Normandie,48.688,-1.173
17832,50218,GRANVILLE,28,Normandie,48.833,-1.567
17833,50219,GRATOT,28,Normandie,49.068,-1.494
17834,50221,GRIMESNIL,28,Normandie,48.955,-1.351
17835,50222,GROSVILLE,28,Normandie,49.507,-1.733
17836,50225,LE GUISLAIN,28,Normandie,48.972,-1.216
17837,50227,LE HAM,28,Normandie,49.45,-1.41
17838,50228,HAMBYE,28,Normandie,48.947,-1.26
17839,50229,HAMELIN,28,Normandie,48.543,-1.222
17840,50230,HARDINVAST,28,Normandie,49.577,-1.646
17841,50231,HAUTEVILLE-SUR-MER,28,Normandie,48.974,-1.544
17842,50232,HAUTEVILLE-LA-GUICHARD,28,Normandie,49.124,-1.303
17843,50233,HAUTTEVILLE-BOCAGE,28,Normandie,49.428,-1.467
17844,50234,LA HAYE-BELLEFOND,28,Normandie,48.981,-1.189
17845,50235,LA HAYE-D'ECTOT,28,Normandie,49.394,-1.73
17846,50236,LA HAYE,28,Normandie,49.284,-1.539
17847,50237,LA HAYE-PESNEL,28,Normandie,48.81,-1.375
17848,50238,HÉAUVILLE,28,Normandie,49.575,-1.802
17849,50239,THÈREVAL,28,Normandie,49.122,-1.17
17850,50240,HELLEVILLE,28,Normandie,49.558,-1.784
17851,50241,HÉMEVEZ,28,Normandie,49.462,-1.435
17852,50243,HEUGUEVILLE-SUR-SIENNE,28,Normandie,49.038,-1.512
17853,50246,HIESVILLE,28,Normandie,49.371,-1.259
17854,50247,HOCQUIGNY,28,Normandie,48.808,-1.402
17855,50251,HUBERVILLE,28,Normandie,49.509,-1.432
17856,50252,HUDIMESNIL,28,Normandie,48.87,-1.468
17857,50253,HUISNES-SUR-MER,28,Normandie,48.612,-1.449
17858,50256,ISIGNY-LE-BUAT,28,Normandie,48.622,-1.183
17859,50258,JOGANVILLE,28,Normandie,49.472,-1.352
17860,50259,JUILLEY,28,Normandie,48.591,-1.347
17861,50260,JUVIGNY LES VALLÉES,28,Normandie,48.679,-1.043
17862,50261,LAMBERVILLE,28,Normandie,49.079,-0.917
17863,50262,LA LANDE-D'AIROU,28,Normandie,48.819,-1.284
17864,50263,LAPENTY,28,Normandie,48.569,-1.023
17865,50265,LAULNE,28,Normandie,49.251,-1.455
17866,50266,LENGRONNE,28,Normandie,48.934,-1.378
17867,50267,LESSAY,28,Normandie,49.217,-1.525
17868,50268,LESTRE,28,Normandie,49.526,-1.322
17869,50269,LIESVILLE-SUR-DOUVE,28,Normandie,49.353,-1.322
17870,50270,LIEUSAINT,28,Normandie,49.484,-1.472
17871,50271,LINGEARD,28,Normandie,48.738,-1.026
17872,50272,TOURNEVILLE-SUR-MER,28,Normandie,48.943,-1.529
17873,50273,MONTSENELLE,28,Normandie,49.296,-1.489
17874,50274,LES LOGES-MARCHIS,28,Normandie,48.534,-1.086
17875,50275,LES LOGES-SUR-BRÉCEY,28,Normandie,48.757,-1.161
17876,50276,LOLIF,28,Normandie,48.732,-1.394
17877,50277,LONGUEVILLE,28,Normandie,48.859,-1.535
17878,50278,LE LOREUR,28,Normandie,48.864,-1.424
17879,50279,LE LOREY,28,Normandie,49.098,-1.3
17880,50281,LA LUCERNE-D'OUTREMER,28,Normandie,48.788,-1.41
17881,50282,LE LUOT,28,Normandie,48.766,-1.33
17882,50283,LA LUZERNE,28,Normandie,49.141,-1.046
17883,50285,MAGNEVILLE,28,Normandie,49.453,-1.548
17884,50288,MARCEY-LES-GRÈVES,28,Normandie,48.7,-1.389
17885,50289,MARCHÉSIEUX,28,Normandie,49.189,-1.307
17886,50290,MARCILLY,28,Normandie,48.654,-1.244
17887,50291,MARGUERAY,28,Normandie,48.9,-1.126
17888,50292,MARIGNY-LE-LOZON,28,Normandie,49.104,-1.252
17889,50294,MARTINVAST,28,Normandie,49.598,-1.648
17890,50295,MAUPERTUIS,28,Normandie,48.955,-1.2
17891,50296,MAUPERTUS-SUR-MER,28,Normandie,49.657,-1.484
17892,50297,LA MEAUFFE,28,Normandie,49.169,-1.1
17893,50298,MÉAUTIS,28,Normandie,49.28,-1.296
17894,50299,LE MESNIL,28,Normandie,49.372,-1.693
17895,50300,LE MESNIL-ADELÉE,28,Normandie,48.7,-1.063
17896,50302,LE MESNIL-AMEY,28,Normandie,49.106,-1.212
17897,50304,LE MESNIL-AUBERT,28,Normandie,48.944,-1.415
17898,50305,LE MESNIL-AU-VAL,28,Normandie,49.598,-1.528
17899,50310,LE MESNIL-EURY,28,Normandie,49.162,-1.235
17900,50311,LE MESNIL-GARNIER,28,Normandie,48.866,-1.304
17901,50312,LE MESNIL-GILBERT,28,Normandie,48.722,-1.057
17902,50315,LE MESNILLARD,28,Normandie,48.631,-1.081
17903,50317,LE MESNIL-OZENNE,28,Normandie,48.668,-1.218
17904,50321,LE MESNIL-ROUXELIN,28,Normandie,49.142,-1.078
17905,50324,LE MESNIL-VÉNERON,28,Normandie,49.226,-1.163
17906,50326,LE MESNIL-VILLEMAN,28,Normandie,48.856,-1.34
17907,50327,LA MEURDRAQUIÈRE,28,Normandie,48.861,-1.405
17908,50328,MILLIÈRES,28,Normandie,49.191,-1.455
17909,50332,LES MOITIERS-D'ALLONNE,28,Normandie,49.403,-1.786
17910,50334,MONTABOT,28,Normandie,48.937,-1.132
17911,50335,MONTAIGU-LA-BRISETTE,28,Normandie,49.567,-1.42
17912,50336,MONTAIGU-LES-BOIS,28,Normandie,48.891,-1.27
17913,50338,MONTBRAY,28,Normandie,48.883,-1.109
17914,50340,MONTCUIT,28,Normandie,49.116,-1.346
17915,50341,MONTEBOURG,28,Normandie,49.497,-1.387
17916,50342,MONTFARVILLE,28,Normandie,49.656,-1.263
17917,50345,MONTHUCHON,28,Normandie,49.088,-1.42
17918,50347,MONTJOIE-SAINT-MARTIN,28,Normandie,48.526,-1.289
17919,50349,MONTMARTIN-SUR-MER,28,Normandie,48.991,-1.53
17920,50350,MONTPINCHON,28,Normandie,49.026,-1.32
17921,50351,MONTRABOT,28,Normandie,49.108,-0.897
17922,50352,MONTREUIL-SUR-LOZON,28,Normandie,49.133,-1.243
17923,50353,LE MONT-SAINT-MICHEL,28,Normandie,48.622,-1.533
17924,50356,MOON-SUR-ELLE,28,Normandie,49.204,-1.054
17925,50357,MORIGNY,28,Normandie,48.881,-1.07
17926,50359,MORTAIN-BOCAGE,28,Normandie,48.648,-0.932
17927,50360,MORVILLE,28,Normandie,49.474,-1.517
17928,50361,LA MOUCHE,28,Normandie,48.785,-1.353
17929,50362,MOULINES,28,Normandie,48.548,-1.046
17930,50363,MOYON VILLAGES,28,Normandie,48.994,-1.137
17931,50364,MUNEVILLE-LE-BINGARD,28,Normandie,49.137,-1.476
17932,50365,MUNEVILLE-SUR-MER,28,Normandie,48.936,-1.487
17933,50368,NAY,28,Normandie,49.242,-1.372
17934,50369,NÉGREVILLE,28,Normandie,49.504,-1.552
17935,50370,NÉHOU,28,Normandie,49.426,-1.563
17936,50371,LE NEUFBOURG,28,Normandie,48.663,-0.947
17937,50372,NEUFMESNIL,28,Normandie,49.311,-1.529
17938,50373,NEUVILLE-AU-PLAIN,28,Normandie,49.424,-1.335
17939,50374,NEUVILLE-EN-BEAUMONT,28,Normandie,49.35,-1.598
17940,50376,NICORPS,28,Normandie,49.031,-1.411
17941,50378,NOTRE-DAME-DE-CENILLY,28,Normandie,48.998,-1.258
17942,50379,NOTRE-DAME-DE-LIVOYE,28,Normandie,48.747,-1.2
17943,50382,NOUAINVILLE,28,Normandie,49.62,-1.681
17944,50384,OCTEVILLE-L'AVENEL,28,Normandie,49.547,-1.366
17945,50387,ORGLANDES,28,Normandie,49.424,-1.44
17946,50388,ORVAL SUR SIENNE,28,Normandie,49.011,-1.464
17947,50389,OUVILLE,28,Normandie,49.021,-1.367
17948,50390,OZEVILLE,28,Normandie,49.504,-1.341
17949,50391,GRANDPARIGNY,28,Normandie,48.594,-1.082
17950,50393,PERCY-EN-NORMANDIE,28,Normandie,48.918,-1.205
17951,50394,PÉRIERS,28,Normandie,49.192,-1.412
17952,50395,LA PERNELLE,28,Normandie,49.613,-1.309
17953,50397,PERRIERS-EN-BEAUFICEL,28,Normandie,48.736,-1.0
17954,50398,LE PERRON,28,Normandie,49.056,-0.893
17955,50399,LE PETIT-CELLAND,28,Normandie,48.698,-1.215
17956,50400,PICAUVILLE,28,Normandie,49.38,-1.388
17957,50401,PIERREVILLE,28,Normandie,49.467,-1.778
17958,50402,LES PIEUX,28,Normandie,49.51,-1.82
17959,50403,PIROU,28,Normandie,49.165,-1.559
17960,50405,LE PLESSIS-LASTELLE,28,Normandie,49.279,-1.435
17961,50407,POILLEY,28,Normandie,48.618,-1.32
17962,50408,PONTAUBAULT,28,Normandie,48.625,-1.354
17963,50409,PONT-HÉBERT,28,Normandie,49.164,-1.151
17964,50410,PONTORSON,28,Normandie,48.569,-1.486
17965,50411,PONTS,28,Normandie,48.711,-1.335
17966,50412,PORT-BAIL-SUR-MER,28,Normandie,49.352,-1.695
17967,50413,PRÉCEY,28,Normandie,48.606,-1.376
17968,50417,QUETTEHOU,28,Normandie,49.588,-1.324
17969,50419,QUETTREVILLE-SUR-SIENNE,28,Normandie,48.962,-1.469
17970,50420,QUIBOU,28,Normandie,49.072,-1.213
17971,50421,QUINÉVILLE,28,Normandie,49.511,-1.305
17972,50422,RAIDS,28,Normandie,49.208,-1.346
17973,50423,RAMPAN,28,Normandie,49.146,-1.131
17974,50425,RAUVILLE-LA-BIGOT,28,Normandie,49.518,-1.666
17975,50426,RAUVILLE-LA-PLACE,28,Normandie,49.39,-1.502
17976,50428,REFFUVEILLE,28,Normandie,48.677,-1.112
17977,50429,REGNÉVILLE-SUR-MER,28,Normandie,49.016,-1.538
17978,50430,REIGNEVILLE-BOCAGE,28,Normandie,49.411,-1.474
17979,50431,REMILLY LES MARAIS,28,Normandie,49.18,-1.261
17980,50433,RÉVILLE,28,Normandie,49.626,-1.251
17981,50435,ROCHEVILLE,28,Normandie,49.5,-1.593
17982,50436,ROMAGNY FONTENAY,28,Normandie,48.637,-0.981
17983,50437,RONCEY,28,Normandie,48.984,-1.33
17984,50442,LE ROZEL,28,Normandie,49.482,-1.829
17985,50443,SACEY,28,Normandie,48.5,-1.46
17986,50444,SAINT-AMAND-VILLAGES,28,Normandie,49.044,-0.948
17987,50445,SAINT-ANDRÉ-DE-BOHON,28,Normandie,49.239,-1.248
17988,50446,SAINT-ANDRÉ-DE-L'ÉPINE,28,Normandie,49.134,-1.023
17989,50447,SAINT-AUBIN-DES-PRÉAUX,28,Normandie,48.806,-1.501
17990,50448,SAINT-AUBIN-DE-TERREGATTE,28,Normandie,48.57,-1.287
17991,50450,SAINT-BARTHÉLEMY,28,Normandie,48.684,-0.951
17992,50451,SAINT-BRICE,28,Normandie,48.699,-1.298
17993,50452,SAINT-BRICE-DE-LANDELLES,28,Normandie,48.541,-1.132
17994,50453,SAINTE-CÉCILE,28,Normandie,48.834,-1.189
17995,50454,SAINT-CHRISTOPHE-DU-FOC,28,Normandie,49.555,-1.735
17996,50455,SAINT-CLAIR-SUR-L'ELLE,28,Normandie,49.185,-1.04
17997,50456,SAINT-CLÉMENT-RANCOUDRAY,28,Normandie,48.669,-0.89
17998,50457,SAINTE-COLOMBE,28,Normandie,49.415,-1.512
17999,50461,SAINT-CYR,28,Normandie,49.487,-1.416
18000,50462,SAINT-CYR-DU-BAILLEUL,28,Normandie,48.568,-0.827
18001,50463,SAINT-DENIS-LE-GAST,28,Normandie,48.944,-1.327
18002,50464,SAINT-DENIS-LE-VÊTU,28,Normandie,48.993,-1.378
18003,50467,SAINT-FLOXEL,28,Normandie,49.489,-1.357
18004,50468,SAINT-FROMOND,28,Normandie,49.226,-1.109
18005,50469,SAINTE-GENEVIÈVE,28,Normandie,49.66,-1.307
18006,50471,SAINT-GEORGES-DE-LA-RIVIÈRE,28,Normandie,49.363,-1.73
18007,50472,SAINT-GEORGES-DE-LIVOYE,28,Normandie,48.737,-1.223
18008,50473,SAINT-GEORGES-D'ELLE,28,Normandie,49.148,-0.978
18009,50474,SAINT-GEORGES-DE-ROUELLEY,28,Normandie,48.615,-0.775
18010,50475,SAINT-GEORGES-MONTCOCQ,28,Normandie,49.135,-1.11
18011,50476,SAINT-GERMAIN-D'ELLE,28,Normandie,49.12,-0.921
18012,50478,SAINT-GERMAIN-DE-TOURNEBUT,28,Normandie,49.528,-1.403
18013,50479,SAINT-GERMAIN-DE-VARREVILLE,28,Normandie,49.439,-1.245
18014,50480,SAINT-GERMAIN-LE-GAILLARD,28,Normandie,49.489,-1.773
18015,50481,SAINT-GERMAIN-SUR-AY,28,Normandie,49.238,-1.609
18016,50482,SAINT-GERMAIN-SUR-SÈVES,28,Normandie,49.22,-1.377
18017,50483,SAINT-GILLES,28,Normandie,49.097,-1.162
18018,50484,SAINT-HILAIRE-DU-HARCOUËT,28,Normandie,48.572,-1.083
18019,50486,SAINT-JACQUES-DE-NÉHOU,28,Normandie,49.42,-1.617
18020,50487,SAINT-JAMES,28,Normandie,48.526,-1.326
18021,50488,SAINT-JEAN-DE-DAYE,28,Normandie,49.232,-1.136
18022,50489,SAINT-JEAN-DE-LA-HAIZE,28,Normandie,48.72,-1.36
18023,50490,SAINT-JEAN-DE-LA-RIVIÈRE,28,Normandie,49.369,-1.74
18024,50491,SAINT-JEAN-DE-SAVIGNY,28,Normandie,49.189,-1.004
18025,50492,SAINT-JEAN-D'ELLE,28,Normandie,49.094,-0.991
18026,50493,SAINT-JEAN-DES-CHAMPS,28,Normandie,48.824,-1.464
18027,50495,SAINT-JEAN-DU-CORAIL-DES-BOIS,28,Normandie,48.772,-1.204
18028,50496,SAINT-JEAN-LE-THOMAS,28,Normandie,48.727,-1.515
18029,50498,SAINT-JOSEPH,28,Normandie,49.532,-1.524
18030,50499,SAINT-LAURENT-DE-CUVES,28,Normandie,48.749,-1.115
18031,50500,SAINT-LAURENT-DE-TERREGATTE,28,Normandie,48.571,-1.246
18032,50502,SAINT-LÔ,28,Normandie,49.11,-1.078
18033,50504,SAINT-LOUET-SUR-VIRE,28,Normandie,48.994,-0.987
18034,50505,SAINT-LOUP,28,Normandie,48.666,-1.304
18035,50506,SAINT-MALO-DE-LA-LANDE,28,Normandie,49.063,-1.543
18036,50507,SAINT-MARCOUF,28,Normandie,49.478,-1.286
18037,50509,SAINTE-MARIE-DU-MONT,28,Normandie,49.395,-1.204
18038,50510,SAINT-MARTIN-D'AUBIGNY,28,Normandie,49.169,-1.352
18039,50511,SAINT-MARTIN-D'AUDOUVILLE,28,Normandie,49.529,-1.37
18040,50512,SAINT-MARTIN-DE-BONFOSSÉ,28,Normandie,49.042,-1.174
18041,50513,SAINT-MARTIN-DE-CENILLY,28,Normandie,48.978,-1.286
18042,50514,CHAULIEU,28,Normandie,48.748,-0.861
18043,50517,SAINT-MARTIN-DE-VARREVILLE,28,Normandie,49.429,-1.234
18044,50518,SAINT-MARTIN-LE-BOUILLANT,28,Normandie,48.78,-1.159
18045,50519,SAINT-MARTIN-LE-GRÉARD,28,Normandie,49.553,-1.647
18046,50521,SAINT-MAUR-DES-BOIS,28,Normandie,48.817,-1.152
18047,50522,SAINT-MAURICE-EN-COTENTIN,28,Normandie,49.395,-1.7
18048,50523,SAINTE-MÈRE-ÉGLISE,28,Normandie,49.409,-1.324
18049,50525,SAINT-MICHEL-DE-MONTJOIE,28,Normandie,48.764,-1.026
18050,50528,SAINT-NICOLAS-DE-PIERREPONT,28,Normandie,49.32,-1.583
18051,50529,SAINT-NICOLAS-DES-BOIS,28,Normandie,48.762,-1.192
18052,50531,SAINT-OVIN,28,Normandie,48.679,-1.244
18053,50532,SAINT-PAIR-SUR-MER,28,Normandie,48.802,-1.547
18054,50533,SAINT-PATRICE-DE-CLAIDS,28,Normandie,49.228,-1.44
18055,50535,LE PARC,28,Normandie,48.771,-1.298
18056,50536,SAINT-PIERRE-D'ARTHÉGLISE,28,Normandie,49.417,-1.685
18057,50537,SAINT-PIERRE-DE-COUTANCES,28,Normandie,49.04,-1.435
18058,50538,SAINT-PIERRE-DE-SEMILLY,28,Normandie,49.122,-0.997
18059,50539,SAINT-PIERRE-ÉGLISE,28,Normandie,49.67,-1.398
18060,50540,SAINT-PIERRE-LANGERS,28,Normandie,48.784,-1.489
18061,50541,SAINT-PLANCHERS,28,Normandie,48.831,-1.506
18062,50542,SAINT-POIS,28,Normandie,48.748,-1.058
18063,50543,SAINT-QUENTIN-SUR-LE-HOMME,28,Normandie,48.645,-1.3
18064,50546,BOURGVALLÉES,28,Normandie,49.05,-1.131
18065,50548,SAINT-SAUVEUR-DE-PIERREPONT,28,Normandie,49.335,-1.61
18066,50549,SAINT-SAUVEUR-LA-POMMERAYE,28,Normandie,48.84,-1.434
18067,50550,SAINT-SAUVEUR-VILLAGES,28,Normandie,49.124,-1.406
18068,50551,SAINT-SAUVEUR-LE-VICOMTE,28,Normandie,49.38,-1.548
18069,50552,SAINT-SÉBASTIEN-DE-RAIDS,28,Normandie,49.195,-1.376
18070,50553,SAINT-SENIER-DE-BEUVRON,28,Normandie,48.558,-1.32
18071,50554,SAINT-SENIER-SOUS-AVRANCHES,28,Normandie,48.687,-1.319
18072,50556,SAINTE-SUZANNE-SUR-VIRE,28,Normandie,49.073,-1.057
18073,50562,SAINT-VAAST-LA-HOUGUE,28,Normandie,49.599,-1.273
18074,50563,SAINT-VIGOR-DES-MONTS,28,Normandie,48.91,-1.057
18075,50564,TERRE-ET-MARAIS,28,Normandie,49.244,-1.327
18076,50565,SARTILLY-BAIE-BOCAGE,28,Normandie,48.754,-1.464
18077,50567,SAUSSEMESNIL,28,Normandie,49.573,-1.489
18078,50568,SAUSSEY,28,Normandie,49.012,-1.425
18079,50569,SAVIGNY,28,Normandie,49.059,-1.328
18080,50570,SAVIGNY-LE-VIEUX,28,Normandie,48.52,-1.025
18081,50571,SÉBEVILLE,28,Normandie,49.387,-1.284
18082,50572,SÉNOVILLE,28,Normandie,49.429,-1.77
18083,50574,SERVON,28,Normandie,48.603,-1.411
